27.07765960093255,29.78089323843272,29.689874479122984,35.08846375000998,35.71855545107916,31.402563656647537,30.082617781598973,34.81374138963628,40.63001737992219,49.78930563111727,35.95945358329431,63.952352443557665,97.02610381340178,103.6227415659085
27.07765960093255,22.797883973149524,14.989651139862216,11.401401746407235,9.56787213132684,8.127601330101266,12.180048413711084,13.771309842118743,12.65227665560432,15.71474551754111,21.561222481672452,15.287232862121511,11.312704938059241,11.084628205033447
27.07765960093255,21.493693965183656,15.703870944222011,17.99910558801105,19.26632847439124,36.20233988696821,40.55468476379727,46.48591556722795,27.21545291109558,35.23498179971359,36.963752049141505,19.578140508044743,10.231342694642516,11.704853725737083
27.07765960093255,21.143037919218102,24.113228931034882,43.52046001091953,53.248762229141704,44.85436250022603,74.07983068322118,54.296705572754995,75.34041325969467,66.76372795051236,80.896037400767,91.31278143272654,127.92545680472425,154.97959232039594
27.07765960093255,16.245827302319,20.141058873766042,30.92123921069088,23.014563132005293,25.421376070480882,33.22388196565964,31.813796488241856,17.701322220711152,14.344609713163479,23.231057196535513,24.676996560769883,26.23715537184876,21.364649920257335
27.07765960093255,23.432856984725916,20.912376130464892,38.57190491336178,33.29278380716777,48.457817038966105,42.00728544417632,39.1856353028201,32.53421515632172,34.01190290103138,19.991665751132153,21.73429680955446,18.47615021304104,20.972409190062187
27.07765960093255,18.881585632243908,9.776081003978698,7.664749577443781,11.384044655221167,7.880569939750868,8.342732580429534,5.747935859219823,8.135312070808212,6.239660114415699,8.81739710298531,10.947061070634895,20.10409403209575,27.591618001348927
27.07765960093255,16.491781846315586,13.51486980626809,7.437896436514305,10.019632086301435,9.670181561387041,11.895647252845148,12.25438632131811,10.97937830053167,12.901948838306401,10.354912173589186,14.335795428544923,15.116943466560183,22.048352050249775
27.07765960093255,28.97610363361645,33.64237102321775,23.10283880250628,36.649909373713534,43.80314237987055,41.75345643524368,46.013148187336775,44.108726647766446,35.55533671473124,30.699008213380118,31.948329004849356,22.63568770914882,40.991110670041195
27.07765960093255,20.47641895111306,26.090281470894993,39.96417393286407,37.528063728671846,31.845038586696106,66.07492984388416,95.28325269069754,98.69390426095238,90.4857987203817,95.61594982486604,89.07600145840345,100.93746001545034,93.91752772974274
27.07765960093255,26.30642087755057,28.926510266090485,15.096512565319664,19.338077006621617,28.50811817586359,33.003057592958356,38.42807527077825,29.86588631716963,22.592686137202026,29.818937646639878,43.201915130081744,40.619601393004814,32.371357404377235
27.07765960093255,22.082274432587685,22.73371608702805,21.186251958631406,19.807970720175547,20.81023326366245,27.92875446499895,42.590440005482975,82.79890604485803,59.962619501286156,120.58046791197836,133.2612409737191,138.3233910994062,140.46528723168163
27.07765960093255,26.87794401547326,23.745020572735143,20.10979305335728,19.153458329395114,24.976329461723118,25.236099580095196,16.808855889859903,22.899568115889444,22.361545562077396,17.131508221264834,17.491888209838727,10.158397892608038,8.35384463642311
27.07765960093255,22.530689002359047,25.582816757197314,17.881668698042663,20.389524157591556,16.066324157484594,9.009449045404269,10.163722713581924,8.727964643326986,9.487045040645734,8.62948417344253,9.35476110757209,8.449097808040225,13.237288234076695
