-4.149527577456556315e+01,-5.230260869576133231e+00,-4.393403204308754795e+01
2.720542108598926490e+01,6.502340165695546403e+00,3.045306563782265741e+01
-1.522931417680773691e+01,-2.686820958940190707e+01,-2.868201170095597874e+01
-7.314623158863334140e+00,-4.874280266653273941e+01,-3.170839732970557989e+01
-3.743582056492866172e+01,-1.714106083390137414e+01,-4.593157454468209977e+01
2.969996748118956020e+01,3.165355574751850654e+01,4.551680473982529662e+01
-7.063125310536541690e+00,-3.014814579248598747e+01,-2.249432650004619560e+01
3.613337331463692692e+01,-3.535253234195772620e+01,1.849592590370852108e+01
-4.631712608918277851e+01,2.968758583746992130e+01,-3.165460811161705124e+01
-3.650883332252364255e+01,-3.776243465904920527e+01,-5.532733189483197123e+01
-3.527300090288266432e+01,2.446704083391341911e+01,-2.307834107106717880e+01
1.774816107775453133e+01,-2.596395230049571623e+01,4.938489240118991042e+00
-1.805418301440961670e+01,-1.120846393623170201e+01,-2.378829645466871057e+01
4.520827410824665993e-01,2.649786982440589966e+01,1.360095173580730510e+01
-6.845864584833315725e+00,4.002072533781075947e+01,1.312123052299643966e+01
1.321638970353304998e+01,1.988449423890206091e+01,2.319095108900199165e+01
-2.507205093302788157e+01,-3.878510841588951763e+00,-2.688432791854078729e+01
4.124237440396488807e+01,-7.476972991109182232e+00,3.743350588209099072e+01
3.481321354929487910e+01,2.972237270512538743e+01,4.975897184751099189e+01
-2.686519671677345755e+01,6.662159412139325276e+00,-2.361346754428075911e+01
-4.736144939936947651e+01,4.610338164486127255e+01,-2.435705736335678395e+01
2.702288353799136189e+01,2.549705147838793096e+01,3.968126660629239666e+01
3.045319480153552760e+01,-2.092969139545504476e+01,1.999058575676970406e+01
-2.417865439535114902e+01,-2.959241969798351590e+01,-3.890783334990288722e+01
-2.368981196579720816e+01,4.827272245075703694e+01,5.855517736815482044e-01
-5.709510816117991716e+00,2.170812683128138332e+01,5.208026938165392750e+00
1.283530988331109679e+00,3.062372297143665278e+01,1.664198841110930971e+01
4.465246981260033010e+01,8.798001640765473752e+00,4.919725688336749414e+01
3.289069562995875629e+01,-1.969515741390223695e+01,2.298026196537518473e+01
3.342673892072383524e+01,-3.681222832546450263e+01,1.494667944817786953e+01
4.081722405228374839e+01,-3.239393870365876182e+01,2.455975168515776730e+01
2.180566051253741477e+01,2.304187308631871645e+01,3.346439313526794734e+01
8.892826823364491373e-01,-1.888268648344575240e+01,-8.704449146119365821e+00
3.587470204862543710e+01,4.423121848058991645e+01,5.790986752063265897e+01
-2.968305410631738539e+01,2.438766234937692090e+01,-1.751988408002862485e+01
3.333845084655874302e+01,5.780898944724103927e+00,3.625132108659985875e+01
4.958569689898183697e+01,-4.439757644271207226e+01,2.748491225724873743e+01
3.246956085988649221e+01,4.839888568839210592e+01,5.667487776075277139e+01
-3.207232286591690951e+01,-4.480524470976398987e+01,-5.462949587829213272e+01
4.439034233083180681e+01,-3.793123779249617655e+01,2.548765184576494391e+01
-3.703610722383608334e+01,-8.977782974760190271e+00,-4.164965596877136988e+01
1.462944212863980376e+01,4.847358145436139409e+01,3.892995511327894320e+01
-5.026488867044496089e+01,-2.557387055417351718e+01,-6.296484911002856677e+01
1.223373073250708565e+01,4.700448152830544757e+01,3.569756986981987978e+01
4.533109731710662516e+01,4.917211540668130709e+01,6.983514959016160617e+01
1.402816055852897392e+01,6.510533310696542841e+00,1.732337988054102240e+01
4.492824536065319307e+01,9.761509298792427458e+00,4.972764738827819997e+01
2.449690920214013090e+01,-3.733582825461939336e+01,5.795098918697079604e+00
-4.761545810461132078e+01,4.810470811826125015e+01,-2.362321550203758846e+01
4.495032634273727901e+00,-2.293505082177860643e+01,-6.998653588969624195e+00
1.549798076976038708e+01,-1.147257844126316861e+01,9.661847722410037420e+00
-3.118481383968794773e+01,1.702900508343526909e+00,-3.021536134339115520e+01
-2.840249475726349360e+01,3.568280516879029562e+01,-1.069329419296365380e+01
3.251905363314630648e+01,4.410678822555512113e+01,5.476830417801743778e+01
-3.572867328691027211e+01,-3.297996487061168835e+01,-5.218649956896747000e+01
-2.720939557952060994e+01,-2.507710503010392600e+01,-3.958726942938462656e+01
-7.738593188524869326e+00,-9.696143540989604404e+00,-1.252873602522241114e+01
2.960037881280873506e+01,-5.019321810679830520e+01,4.472125232680399520e+00
3.139894768529136115e+01,-1.058322396456654779e+01,2.610324725801262247e+01
-3.110773586401099422e+01,-2.807772268823317674e+01,-4.507977323559929062e+01
2.711182535436437036e+01,-8.989965062948197527e-01,2.667141623394194383e+01
6.391736440001771768e+00,1.528025673097369541e+01,1.407382128186530146e+01
-1.139711227029291507e+01,5.239362340844298416e+00,-8.548822728291959550e+00
-4.347347944499585992e+01,-2.779509318299106368e+01,-5.735786916021713466e+01
1.292278016840109167e+01,-2.993754664306173652e+01,-1.780298425950249674e+00
3.420354124861367495e+01,2.718198932488092012e+01,4.771021832926918194e+01
-3.350214399905975426e+01,-1.230871978091434826e+01,-3.973006062956832096e+01
-2.982198079743556107e+00,-1.367426205007991769e+01,-9.746848077863923265e+00
1.144520017893009189e+01,-4.429215416782642478e+01,-1.058982556445308987e+01
-5.530799209246914927e+00,-4.730087482521351916e+01,-2.920942236042198559e+01
2.914333230426959886e+01,1.752321433119418259e+01,3.793833283255368372e+01
4.238342437284331510e+01,-2.898862201182105025e+01,2.787976277290892568e+01
-9.139615588291235326e+00,-1.113458302044049120e+01,-1.462920975389337741e+01
3.807264713676864432e+01,-4.683322183929826821e+01,1.471945263693739570e+01
-3.675311143058846852e+01,-2.258288978661657609e+01,-4.795093875620482748e+01
7.371556886537370623e+00,4.025651861397000886e+01,2.737652730023628678e+01
