35.300589043943106,31.343904347255727,28.422783413342152,30.98612620677601,29.341415180572064,35.542064352830906,40.57156668618947,39.170712105343014,33.2123686082477,28.138079893467175,24.81963075462486,29.245530723745894,23.42005449013941,28.832325182172042,34.76392125627742,29.66790619561911
35.300589043943106,33.875616695433735,31.720024721211413,26.597756799124056,22.65798962235017,20.844268848887292,18.33675665986434,19.639049570243497,19.04473246054717,22.40132968007813,28.931486196876364,24.571242201330598,21.007818262041795,21.37248676136479,20.553841594687828,19.17557051066805
35.300589043943106,32.972525991443895,33.01142703174376,35.091548688310844,38.506535034400805,39.35774330683449,40.50507272574686,45.21558157680186,42.14141382190604,52.29982049837809,42.26035518284255,43.806990655266524,47.885414403800475,46.29680453682561,53.3347715410933,42.805168449058684
35.300589043943106,39.28614464106959,38.60487985680843,37.95215864876968,38.72351661180069,43.79197314211206,34.339148947884034,33.42979906020242,36.20343954524251,35.47713907401807,38.81438719627432,46.54177822940307,42.25169015952464,45.43022555162616,60.57153039767405,51.65876487177011
35.300589043943106,40.763606749231094,59.75301808017966,54.13701581962825,62.413856576720214,57.058039162006814,60.68275341912505,66.07886027406225,76.55321235635233,72.20665144737838,86.17915762084391,85.1000511375675,79.93160638049879,88.62979159199834,79.56627343224714,73.42259616267143
35.300589043943106,36.82904298784743,44.22437467744642,47.692211539100036,53.52638943345705,55.89486864320916,62.40294687800939,64.59753570349591,56.79550373341692,56.50722004857709,46.21920167241162,44.5146815157737,42.68944938052875,45.898906814110894,47.80013758530245,37.91705253602785
35.300589043943106,36.7476202630464,37.06855512070106,37.861761169704785,23.25943614051654,25.394856111873146,24.540563622263235,24.23007255118952,27.16541035068166,46.254835295930945,36.89203864742641,30.64243103750804,29.107031423724443,29.255029856594472,29.226755716160984,31.92619774728956
35.300589043943106,40.01418700028004,34.78660970592926,50.33071043906238,58.59123487278919,59.08300576363666,55.28627581561796,53.243448980414875,49.24450968226663,38.17900665923222,30.514440539298864,32.394021571159115,28.87226479836675,28.786809971106802,21.615462383792995,24.712672302457356
35.300589043943106,29.754433308335564,22.48560908262507,21.068730121801366,23.379783560709527,19.02611281548114,18.616888055025683,19.876307426593286,23.164526990339745,23.575628128972543,24.74832272909412,23.967989148141694,28.65918960324562,34.798511508666316,31.071654438708787,33.240378640121925
35.300589043943106,35.863292038976226,39.723220902814006,33.088099720241964,29.4680837026562,28.87090151891008,25.16649957013858,24.19183253013984,30.462506172219484,26.558116287333974,30.388515168265716,30.5944016525701,32.230230545218994,39.918862679748855,45.64083158693133,45.249930882982234
35.300589043943106,33.17627238854864,29.661763287654953,25.858737694973065,24.40795781469959,20.08153088306325,20.868933480917867,18.509516588633105,16.939685304783588,14.573737229908774,18.629562028010934,19.505672092478353,21.811905445503694,26.566302038230564,28.207692414668514,34.273016166529615
35.300589043943106,47.84786354767715,46.766706663087625,49.89295676826297,52.0207414924762,50.258991787143096,52.66173862983729,60.77684967100652,72.80539414013468,85.12152668356426,62.01187039588204,70.48469008637865,74.44040807006074,76.86633129187987,61.507440753668,66.42546603392054
35.300589043943106,34.135064743446584,28.46913835029343,44.64289102832896,40.26391646584254,37.0903037570504,30.72347737876248,34.28116640406375,27.418184089162665,32.40009022786246,35.29188156027851,33.80035933583977,30.991925081981694,25.7875838597573,28.643044211636532,31.642085732821613
35.300589043943106,43.39305290311837,35.392612827727405,30.566659998844393,29.81832810831036,27.433973840973223,20.592456225172548,19.754947561477568,21.12353004482377,15.388007771277557,15.091088668591006,12.645446167054406,11.149190584087354,11.5345866749755,10.35174300908567,13.303668639407507
35.300589043943106,20.614300418537287,23.044943104788075,20.358708232435706,20.828738597462003,25.524273202039637,21.999493475630985,22.59237254750338,30.84260141247417,31.020946523135905,37.22083219040925,38.14849490033351,55.595275886950105,55.82999342841692,56.98420760651893,42.14020654656933
35.300589043943106,31.979126086432725,48.43177057116368,32.55395714968227,30.313666036794075,28.383544670235118,27.935150351695608,36.54608603194332,31.508705508877675,26.11916444762501,29.079923055059574,28.966468458717877,24.80963001372905,24.270661293516138,28.99616734727907,30.61190065496961
35.300589043943106,43.51001559897555,35.9882411194429,37.064474518174606,25.762216964012413,24.828161974569436,29.98188604837168,28.45140914934086,24.90196854053629,23.709704405664088,17.950398495039614,16.179085054612298,15.092445530382555,15.27636384851309,18.12572077944317,17.489410309502738
