46.28924772106032,48.37748174165691,48.504735857625185,45.07391072947405,41.2959058871549,43.41056690081369,40.09331198511052,42.907374187818206
46.28924772106032,46.44068657891299,48.5341801670931,46.63167520557352,41.713010286665615,41.02203134128947,39.94573571926521,42.00611440680382
46.28924772106032,43.835006236599426,41.66845883228765,41.06546267848418,38.64560222910332,41.35652008100241,41.84980421049088,40.113156996355265
46.28924772106032,46.36841008288361,44.746078226555014,42.23249136402258,42.35835249193032,43.417306138873414,44.42335273928855,44.226873513247455
46.28924772106032,42.2187149869332,44.12580196597594,42.409495155652095,45.48844250374642,44.95052846036321,42.88343189693306,41.76856986836207
46.28924772106032,45.72490163392737,47.36315209251561,45.1861730636721,44.13431514978328,50.1690429207204,51.06383403680797,50.66205177627572
46.28924772106032,43.80081655276034,48.23556221467095,45.24509302248484,42.72035899074988,43.80377641736079,46.22919835520115,46.67497617763937
46.28924772106032,43.13394990457449,45.48660381357525,43.74093985226362,47.59725319618865,48.894549490301536,56.04217613711645,58.92222797861776
46.28924772106032,45.74689234979885,43.748679764859546,45.97311310437637,47.048478885738014,47.18657969908339,52.19708798622254,55.86792196157229
46.28924772106032,45.31631727238917,39.60190078269242,41.70685325453106,42.727332597498034,41.438384998508496,42.73059431028259,43.31769565283996
46.28924772106032,43.80776468441174,43.15264927231401,42.864988446881746,40.21089649702412,40.93313971078371,39.53726860786153,39.74829421935806
46.28924772106032,49.68086051094608,47.86987574018514,44.49343755018341,48.92359825020915,51.39938067472297,51.631083207837186,49.36130061579886
46.28924772106032,45.16610014320241,44.53925384953126,46.29071403523186,47.96892280983303,43.147010053371936,44.38472564433137,40.95476298507684
46.28924772106032,42.017549600191245,44.8736334275577,49.87755577737486,49.1431907157855,50.27062124852436,50.64107996083592,54.68090009821326
46.28924772106032,48.72821321129729,51.17516197638055,52.99104181273755,50.01932595176316,50.23930530449631,51.00352840896078,48.49296903471626
46.28924772106032,50.13322849082382,49.26700747375381,49.09487110992713,46.525170124556674,42.67321298906755,40.571303334178836,38.25951984380515
46.28924772106032,49.351108825724125,48.83725965285887,52.85071302894955,57.390427417209594,53.69620126356329,54.92748481522348,58.272197195372705
46.28924772106032,46.07575191289934,41.91989128528942,40.916963720302356,41.230099644171496,45.23880749557097,45.83023172167833,56.28919659819958
46.28924772106032,45.68966649583002,49.65246328275545,51.058866632262045,51.29725358544097,50.64272043309724,50.7658732929276,51.016243476836046
46.28924772106032,45.37776349298947,43.014757083778015,43.61348038646413,42.77859952226789,40.685229622607345,44.04044445206205,45.44964752900885
46.28924772106032,44.58660191597902,42.289709300108306,42.466918930340334,40.73697831825219,44.678849611638974,46.65173147978567,48.051483439101574
46.28924772106032,47.599473310451586,48.26566955132681,52.52265367245569,57.63641067716126,56.92481621070459,66.45647287981127,63.85090150044999
46.28924772106032,44.66486851581942,48.00585810596995,47.351893013317174,48.439215637833165,52.310239015701384,56.111655958370584,55.0635407000298
46.28924772106032,47.965945512634285,47.71397708991804,44.26578263601583,43.61467319779063,45.45165621170808,46.058611020279486,42.082608447122944
46.28924772106032,47.90635686418383,49.08722014569677,47.21026337270365,44.52367351891212,48.13562075505944,48.94653158406525,45.38474486906837
46.28924772106032,51.171361637571756,55.854598264732175,57.00763203304745,58.75696740464067,65.21873625193368,65.21648155695964,66.8425750379517
