42.67116440184756,44.32239092192301,43.84808355883603,46.83289369090922,45.66741176853075,46.829119131781844,45.6558574622113,48.28263170250371,48.4598365973524,45.61382021916471,44.60307060109568
42.67116440184756,46.69652613378649,46.08506495423987,45.68791262612048,44.267472707226574,41.9298523261411,43.53901169037305,43.62438136324456,39.807756943451984,40.61310518240163,38.757233553675874
42.67116440184756,39.75236157076815,39.81465682772293,39.98612090319444,39.42068996528035,43.48853624985099,44.166858112075225,40.67196195316304,42.47168263320973,42.916901833600605,43.00669512388848
42.67116440184756,46.03687002991383,46.20108959033227,47.49074554895036,46.339921406298885,44.11571222901985,46.965411819364235,47.31524398909831,49.078614493055746,48.593523850294304,46.836872610185466
42.67116440184756,41.00924771390263,40.75027222631412,41.6866698779785,43.229036398663396,41.56676082519863,39.1882592611117,39.22355730312451,37.160621122696845,37.59977608888568,35.60230304991488
42.67116440184756,40.145719670178295,41.86804896651183,43.98520584854902,41.21562745456125,40.090403052592016,38.802099944177044,41.13142570758984,40.431705686423314,41.43355663736346,42.85450810693211
42.67116440184756,42.023871147309734,42.09906201349897,39.93305506592599,40.194546549321544,41.33178169418493,42.55489340953745,45.02891597495312,44.698151289350974,43.12719982620447,44.27571155563431
42.67116440184756,44.16771883038613,45.089710536511184,44.187227649976236,42.65542871212445,40.57024717520449,41.438611154893934,41.52302530618452,43.5873593629673,45.24253828727723,41.47362658315639
42.67116440184756,44.58789340620182,45.91437749740269,45.60435851713636,46.095613660599504,45.555304200212355,43.527884601556735,44.83775366955059,44.04241254755034,43.64539241329018,41.917257958879524
42.67116440184756,41.47418702034743,40.68926767169968,40.579250994075636,42.50639970259529,42.95353077598468,38.23022233262487,37.249282881290156,38.12054142477658,38.616110114814994,36.9816631308296
42.67116440184756,42.62355298231614,41.42302346896724,40.20483078378272,38.98749506385464,39.38034145606061,37.62463970329448,35.60381232365684,34.39717307430079,35.6816622269854,39.563655144884876
42.67116440184756,45.50260691096152,44.079591139467766,48.22996936864636,48.221401200681285,50.63862823452899,51.04498085283984,51.459219364182644,53.95575648485871,54.33016419018812,56.85829437630681
42.67116440184756,42.945724195164935,41.51172889903244,41.438857259846685,40.50948983008168,42.193183643104085,42.38144477107373,42.13575940184083,40.99586551222276,40.033344718750854,40.99955327546447
42.67116440184756,43.08323453210562,42.40331810169575,41.28136799905653,41.02929255723331,42.00625884749007,40.590360124986695,40.79181334352217,41.112781198452495,37.402185018494656,36.81777188280698
42.67116440184756,46.377451733143616,46.68558959961003,47.27003644706441,44.15478307996654,45.281569006759625,41.709702781514686,38.10470703508443,39.59126394643577,40.13705710228054,40.52102850667901
42.67116440184756,44.20278441066179,42.66479894053621,44.77070653079552,48.707669985760376,49.86428050300081,53.976291660139886,61.13272157504251,63.65135699887239,61.05902504430881,57.79679505521655
42.67116440184756,44.293642725122616,48.212401178726616,47.47017746641103,49.77928789128905,55.84364853573787,53.32033105401783,54.279726589727716,55.466069619302196,55.70563850355892,53.94519502482188
42.67116440184756,42.03182361643046,45.36509632242551,44.9184638736785,44.43491731721051,46.755777579849614,47.09637551478992,49.9084115313001,50.16032929362726,47.860784834184024,48.11776583379748
42.67116440184756,44.72968414823696,43.86473667511259,43.11097171069879,42.992365882120225,42.74951328206732,42.9197989641263,43.51498754638439,41.78202311541875,44.63418980938107,41.8729609179641
42.67116440184756,43.95535411486089,40.25152644431119,39.12194264773436,38.38281776758795,36.09388750568929,36.04330296995542,36.77024136360347,35.905674069369276,34.28992673013653,37.33856342833412
42.67116440184756,44.220420616187326,44.515733896894375,45.127113655290124,50.0028280427166,54.475861790102435,52.47097590182333,49.74908343312727,48.85032547247019,51.410170073189065,52.388862863449035
42.67116440184756,42.31797783354855,41.4730321177328,41.877891289908284,42.06002986335476,42.24884947599362,41.94449977600403,42.170776496401224,40.00020969242122,39.46317609275081,42.52468874392244
42.67116440184756,40.964331836166465,40.61909984702833,38.84791303247125,41.77315157731984,42.451135351594374,42.74081828337967,45.5754433779782,44.773406360645865,42.99714659120795,43.9609735148835
42.67116440184756,43.17387511671426,42.829644945406436,42.37236582693312,38.21842054008599,38.48037211986984,41.70166161403069,39.314720036158995,40.43792134563556,39.69677767314323,38.122390815273725
42.67116440184756,40.139416845872894,38.88050656811404,37.095016500751136,34.905758652615624,34.196889575607855,34.57176688971928,33.733810643656035,35.63438957488796,36.85059372442806,33.96443335519797
42.67116440184756,42.202290174499495,39.81544118513383,38.1209038659606,37.79131374599726,37.6719559361722,40.12139057940937,40.57790276525321,41.50179844076947,43.56056394618896,41.84024965535925
42.67116440184756,44.46095645115241,45.35556785528111,45.231811803117246,45.55961567535887,43.60790512275954,45.41603192612833,45.210859105229986,43.79241513836994,46.425858195233836,48.19548371743149
42.67116440184756,44.12962976527886,45.91815104262908,45.78528335468716,50.72186710454124,49.24394943884097,46.81499862546114,46.202516768510804,45.48074149506044,43.75022757375236,44.161484662984144
42.67116440184756,41.142479170692404,41.32724817104969,42.635586001540744,39.042938349444036,43.770776864205914,41.88204707550302,43.502756346879366,44.34216613804519,45.09255552218953,44.68621488658432
42.67116440184756,43.680644856916146,43.58136182846539,42.409129892653134,40.243525283420574,40.37284162518749,41.14232568980667,41.018176336385686,40.458594294414986,38.803641220899316,38.89730687146909
42.67116440184756,43.19526055536207,44.36878686395303,42.32106703739439,41.97735512322122,41.447682588655496,43.521824808211655,40.94760780305119,39.896022204469695,37.418872754313206,36.71725729230951
