34.86984100062302,36.74657363714554,35.915208366949415,36.22492626580233,36.60184331453595,39.159251762042175,39.569422529688616,41.23192117367839,41.95081929124264,43.58148348952305,41.702585519549295,42.019835049382536,40.797522511258315,39.8356568531424,39.96957030267401
34.86984100062302,37.039577748233945,36.04991891045018,41.31988958604408,38.8487756062673,41.07935307317003,43.55567119449942,49.6320061531326,49.960891780304124,41.2948401955248,40.310363885443806,40.39617483547922,38.76334885917586,39.48429496291449,41.3237926000753
34.86984100062302,32.001825431299444,31.503988661253675,33.530013166251095,36.147573365562025,36.14541661241133,34.37483320466721,35.33262760045699,34.16761362357071,35.15853119141833,36.56027980173208,36.0499867185275,35.82048585860816,30.47388458857673,28.067541126803647
34.86984100062302,36.47661473872699,37.54805693547822,35.841271876239674,34.46165185978962,35.684292942970224,35.425862931025414,34.09778346248456,35.84362108317977,37.92935189760266,40.97962084016765,36.99071270626862,37.605638323024806,34.508136401575285,36.18635923918008
34.86984100062302,34.16139580891654,29.77099959275802,29.283561945372174,32.83466317819622,32.36929202149388,32.93916680226593,33.54052330755537,31.67357890199952,30.430431170105567,30.935227627089798,30.846075094289098,32.62698485853143,32.462994820878585,33.72069127716392
34.86984100062302,31.42821578238033,31.999846637339964,32.90978668953637,33.10978692854243,31.54871639837146,32.065588360240504,30.970586210256304,36.7154664381541,32.59247963255394,29.329790840511205,31.057893483214798,35.0238768864644,37.12193159494448,36.84425499853588
34.86984100062302,36.25717099076033,34.99734776527633,36.17817465839725,32.1570527285401,32.5973696006099,30.723117742472734,31.253953023343787,32.11665329332249,23.3265174252175,22.29924686667717,25.32238313297069,21.290942810402107,21.949517857463814,24.234719952283786
34.86984100062302,37.48525978496052,42.01632444010065,41.28263206323097,37.723827361280954,34.250209933415434,31.102343955869525,35.812589724253264,32.395445952132896,33.274278399164984,33.65406675519962,35.15605907651009,32.298154321921885,30.916829265444335,35.20035156545237
34.86984100062302,37.549920836924976,42.07586434908203,42.58983785735095,45.59855159534263,41.99892599100501,43.869131787778414,43.521882763514675,45.30829243354843,47.60619759736296,52.99495627895152,50.77340361413676,47.22547740492638,49.00220042751564,51.002601951598756
34.86984100062302,37.21336714888842,39.24393283725662,38.261254955422714,43.149256797138605,39.773220252346796,37.53728398412094,36.91581460504624,41.84910441353997,45.41825735680476,50.49628328043788,49.640354578825665,50.74415997591606,50.37049932265078,52.381076268092365
34.86984100062302,34.222125175341496,34.85780706775293,39.94412371374249,37.40284674970931,37.499724417289066,41.271729859883436,40.757553039871475,38.51215442910019,34.19041188240861,35.21631626603181,32.886403121075595,33.832993123928844,38.79410420194524,36.73690531630753
34.86984100062302,31.452702278588912,30.897783415426957,32.72175843961297,33.263461872032636,29.99677754306785,27.254785457170772,25.45493227507748,23.936789448120436,22.567097575925136,20.984413278781936,20.91796337451144,18.031707670128057,15.030054244358292,16.38382165079481
34.86984100062302,32.84226110411703,35.119450198883,36.34448412806094,32.0562918943652,32.48700823958489,32.01579345947328,33.33046216077315,28.49493910818744,28.801567312814843,30.30977684317018,30.706498002040746,32.40497774582338,32.71866614100367,35.10993213954237
