-4.149527577456556315e+01,1.890050029567081083e+03
2.720542108598926490e+01,8.101608336949169598e+02
-1.522931417680773691e+01,2.510961665496373030e+02
-7.314623158863334140e+00,5.476456369818304637e+01
-3.743582056492866172e+01,1.537403391631856493e+03
2.969996748118956020e+01,9.661757255462240437e+02
-7.063125310536541690e+00,5.081096812030541088e+01
3.613337331463692692e+01,1.432211446781546783e+03
-4.631712608918277851e+01,2.355895601879472906e+03
-3.650883332252364255e+01,1.462222115614007635e+03
-3.527300090288266432e+01,1.364495073322653752e+03
1.774816107775453133e+01,3.427040852104297528e+02
-1.805418301440961670e+01,3.544789161792769505e+02
4.520827410824665993e-01,-3.761860920479522363e+00
-6.845864584833315725e+00,4.743197665207011937e+01
1.321638970353304998e+01,1.880543923703508824e+02
-2.507205093302788157e+01,6.875625356763104037e+02
4.124237440396488807e+01,1.867019720235964996e+03
3.481321354929487910e+01,1.329165348955139962e+03
-2.686519671677345755e+01,7.900048125969917692e+02
-4.736144939936947651e+01,2.463386842278391214e+03
2.702288353799136189e+01,7.991563304210117167e+02
3.045319480153552760e+01,1.016305375590321432e+03
-2.417865439535114902e+01,6.389603165124616453e+02
-2.368981196579720816e+01,6.133206578765187942e+02
-5.709510816117991716e+00,3.191214589801075263e+01
1.283530988331109679e+00,-2.239537666961391782e+00
4.465246981260033010e+01,2.189292456708865302e+03
3.289069562995875629e+01,1.186220043684702887e+03
3.342673892072383524e+01,1.224944998111695213e+03
4.081722405228374839e+01,1.828587476527169883e+03
2.180566051253741477e+01,5.189894965603077708e+02
8.892826823364491373e-01,-3.189465265569167318e+00
3.587470204862543710e+01,1.411676574474791778e+03
-2.968305410631738539e+01,9.652458692764301986e+02
3.333845084655874302e+01,1.218781548006518051e+03
4.958569689898183697e+01,2.700614126227680572e+03
3.246956085988649221e+01,1.155794128961567367e+03
-3.207232286591690951e+01,1.127625631807644140e+03
4.439034233083180681e+01,2.163593255627155941e+03
-3.703610722383608334e+01,1.504724477035072823e+03
1.462944212863980376e+01,2.313841265708077799e+02
-5.026488867044496089e+01,2.775089171266137328e+03
1.223373073250708565e+01,1.607291797047916191e+02
4.533109731710662516e+01,2.256507687924632137e+03
1.402816055852897392e+01,2.125453208858982350e+02
4.492824536065319307e+01,2.216350805722835503e+03
2.449690920214013090e+01,6.560762753645926750e+02
-4.761545810461132078e+01,2.489843600178457109e+03
4.495032634273727901e+00,1.811157993069571148e+01
1.549798076976038708e+01,2.602509726474938248e+02
-3.118481383968794773e+01,1.065517889008646307e+03
-2.840249475726349360e+01,8.834566154014491985e+02
3.251905363314630648e+01,1.159061682224232982e+03
-3.572867328691027211e+01,1.400143354392253514e+03
-2.720939557952060994e+01,8.102758311641914588e+02
-7.738593188524869326e+00,6.184012901755559000e+01
2.960037881280873506e+01,9.597579219666855579e+02
3.139894768529136115e+01,1.080503658405488750e+03
-3.110773586401099422e+01,1.060376030437163990e+03
2.711182535436437036e+01,8.045839316937632475e+02
6.391736440001771768e+00,4.081529348808869173e+01
-1.139711227029291507e+01,1.389617939150770383e+02
-4.347347944499585992e+01,2.075026266837804997e+03
1.292278016840109167e+01,1.797933456915067438e+02
3.420354124861367495e+01,1.282962853013769063e+03
-3.350214399905975426e+01,1.230676074585655670e+03
-2.982198079743556107e+00,5.667488929086053062e+00
1.144520017893009189e+01,1.400744522645339885e+02
-5.530799209246914927e+00,2.957167497213707819e+01
2.914333230426959886e+01,9.302978277109763212e+02
4.238342437284331510e+01,1.972097041143326805e+03
-9.139615588291235326e+00,8.781494476197713084e+01
3.807264713676864432e+01,1.590515697057371881e+03
-3.675311143058846852e+01,1.481794819510951129e+03
7.371556886537370623e+00,5.571226493680374148e+01
3.724778511531638969e+01,1.522187436970700219e+03
-4.965111790185724061e+01,2.707860206524649584e+03
4.215572126532062924e+01,1.950835971231065514e+03
-4.317925093689942173e+01,2.046912021087503035e+03
1.572373558482296119e+01,2.681189201165529425e+02
2.591148281549059362e+01,7.346729749389943436e+02
-9.032178776582352242e+00,8.580245670837342686e+01
-1.515587975590429792e+01,2.487024712818590615e+02
1.535196164786414208e+01,2.555473299730167298e+02
2.991539552906840171e+01,9.804489217527482197e+02
4.590277399897660615e+01,2.313884577249638824e+03
-4.274158142707265995e+01,2.005491173331623941e+03
-3.055112688585460390e+01,1.022513489303304937e+03
2.020611204661252813e+01,4.449703538752120267e+02
4.270972613512861216e+01,2.002365132623501040e+03
1.118273425470631821e+01,1.335093988463027301e+02
5.448190354096852595e+00,2.859109936863935530e+01
-1.964477106559827035e+01,4.206248537388694899e+02
3.750812071755868260e+01,1.543691478673222946e+03
3.980744204362164851e+01,1.739109342344692323e+03
-5.386394820264374772e+00,2.787513429897443729e+01
3.911764322911035663e+01,1.679096809075414967e+03
-8.980165670915978282e+00,8.482897530876211079e+01
1.183726927469715307e+01,1.502645229207101352e+02
