-4.149527577456556315e+01,-1.797514870291680040e+02
2.720542108598926490e+01,1.296274276658537588e+02
-1.522931417680773691e+01,-6.140805096334084823e+01
-7.314623158863334140e+00,-2.564088399441103050e+01
-3.743582056492866172e+01,-1.612695334801475155e+02
2.969996748118956020e+01,1.407153093521368419e+02
-7.063125310536541690e+00,-2.462814740251592127e+01
3.613337331463692692e+01,1.699478791600508885e+02
-4.631712608918277851e+01,-2.012402268191413555e+02
-3.650883332252364255e+01,-1.571080161255968619e+02
-3.527300090288266432e+01,-1.514348898827832102e+02
1.774816107775453133e+01,8.701446090383812759e+01
-1.805418301440961670e+01,-7.417744041242971775e+01
4.520827410824665993e-01,9.392554338491009958e+00
-6.845864584833315725e+00,-2.346076056165260226e+01
1.321638970353304998e+01,6.676375646903841243e+01
-2.507205093302788157e+01,-1.056591532467145527e+02
4.124237440396488807e+01,1.927779755683521046e+02
3.481321354929487910e+01,1.639711046007482480e+02
-2.686519671677345755e+01,-1.136047710506062174e+02
-4.736144939936947651e+01,-2.057556972140899916e+02
2.702288353799136189e+01,1.287956084191440880e+02
3.045319480153552760e+01,1.442258773868803701e+02
-2.417865439535114902e+01,-1.015644717759680304e+02
-2.368981196579720816e+01,-9.944161733043443974e+01
-5.709510816117991716e+00,-1.866899464267228126e+01
1.283530988331109679e+00,1.300407700640705677e+01
4.465246981260033010e+01,2.080925576138194231e+02
3.289069562995875629e+01,1.551458767790874731e+02
3.342673892072383524e+01,1.575381782681985783e+02
4.081722405228374839e+01,1.908566396962962415e+02
2.180566051253741477e+01,1.056619865217342493e+02
8.892826823364491373e-01,1.134583150288666964e+01
3.587470204862543710e+01,1.686305388566074441e+02
-2.968305410631738539e+01,-1.263314860305624308e+02
3.333845084655874302e+01,1.572039937540401411e+02
4.958569689898183697e+01,2.303942092601365346e+02
3.246956085988649221e+01,1.533439229625717530e+02
-3.207232286591690951e+01,-1.371473141330223768e+02
4.439034233083180681e+01,2.070466136440982439e+02
-3.703610722383608334e+01,-1.595919724883897004e+02
1.462944212863980376e+01,7.298583657770420530e+01
-5.026488867044496089e+01,-2.190092608367896219e+02
1.223373073250708565e+01,6.238495863163348076e+01
4.533109731710662516e+01,2.111438971522645147e+02
1.402816055852897392e+01,7.017266932188221062e+01
4.492824536065319307e+01,2.091715240803181644e+02
2.449690920214013090e+01,1.174331487854419862e+02
-4.761545810461132078e+01,-2.070496834653783651e+02
4.495032634273727901e+00,2.749505563817945841e+01
1.549798076976038708e+01,7.695296618193437155e+01
-3.118481383968794773e+01,-1.329364873431906915e+02
-2.840249475726349360e+01,-1.208052296235483141e+02
3.251905363314630648e+01,1.534767508373317355e+02
-3.572867328691027211e+01,-1.535461853642670746e+02
-2.720939557952060994e+01,-1.153997452659136513e+02
-7.738593188524869326e+00,-2.754317801447102099e+01
2.960037881280873506e+01,1.405413795204056271e+02
3.139894768529136115e+01,1.483790759653541613e+02
-3.110773586401099422e+01,-1.328666889376627580e+02
2.711182535436437036e+01,1.294002718882841521e+02
6.391736440001771768e+00,3.597493490864869159e+01
-1.139711227029291507e+01,-4.410822667726129964e+01
-4.347347944499585992e+01,-1.884280798202020719e+02
1.292278016840109167e+01,6.540899736043282076e+01
3.420354124861367495e+01,1.611385232592142813e+02
-3.350214399905975426e+01,-1.437130958665789535e+02
-2.982198079743556107e+00,-6.160142534486448440e+00
1.144520017893009189e+01,5.872994349833825112e+01
-5.530799209246914927e+00,-1.767274135742545482e+01
2.914333230426959886e+01,1.383339823749165021e+02
4.238342437284331510e+01,1.979920725261475525e+02
-9.139615588291235326e+00,-3.399044102205368745e+01
3.807264713676864432e+01,1.784788122053447523e+02
-3.675311143058846852e+01,-1.579385646967336072e+02
7.371556886537370623e+00,4.028028005073651485e+01
3.724778511531638969e+01,1.747968862217682329e+02
-4.965111790185724061e+01,-2.162079401310987521e+02
4.215572126532062924e+01,1.967666827837841197e+02
-4.317925093689942173e+01,-1.870934878702106516e+02
1.572373558482296119e+01,7.797668841154602148e+01
2.591148281549059362e+01,1.238748921088560735e+02
-9.032178776582352242e+00,-3.347311508438440342e+01
-1.515587975590429792e+01,-6.095567289850946224e+01
1.535196164786414208e+01,7.619809063374390234e+01
2.991539552906840171e+01,1.418099174190413692e+02
4.590277399897660615e+01,2.139210440069620347e+02
-4.274158142707265995e+01,-1.853686112071198977e+02
-3.055112688585460390e+01,-1.302906363090853006e+02
2.020611204661252813e+01,9.821674386249769384e+01
4.270972613512861216e+01,1.992936437145040998e+02
1.118273425470631821e+01,5.771628545224342588e+01
5.448190354096852595e+00,3.174204165278917245e+01
-1.964477106559827035e+01,-8.121468231130873505e+01
3.750812071755868260e+01,1.760826118178897275e+02
3.980744204362164851e+01,1.863744737825884101e+02
-5.386394820264374772e+00,-1.715281360357994700e+01
3.911764322911035663e+01,1.833046000362896848e+02
-8.980165670915978282e+00,-3.342919123294758776e+01
1.183726927469715307e+01,6.044486898651822315e+01
