52.13149164993274,50.84247119421709,54.94496729620936,54.65805001179483,47.89102115680823,44.95967626573864,40.36884117076703,38.22583397945076,38.85713869704408
52.13149164993274,47.089175005619296,43.785136464512384,40.27993193396236,38.78191960371881,40.634653520829836,42.10997930795989,41.335135749296015,40.50279581294825
52.13149164993274,52.15256299390955,50.64653709786207,49.746306267352224,46.694836666993886,48.159012737122545,47.52769564192855,50.443761567862005,53.98758154220524
52.13149164993274,51.140281663507736,52.67607912317758,56.71188659927397,55.90523720660085,54.10645419450608,50.71263494007488,52.19628224713204,53.7267157217996
52.13149164993274,48.837670462332675,50.85224488849426,52.3921076999234,51.06486188506377,53.29158298808479,52.53895285847265,51.36173762547362,55.527132498070344
52.13149164993274,51.643222978764015,50.828792491443544,46.31401811166922,45.23812986276205,45.387521353233126,44.507621339614204,44.09960075965945,48.7454198570647
52.13149164993274,51.929059650754425,46.542207182788545,48.38528399144414,48.17665433721987,47.172894416664136,44.045522341837604,44.40303419851074,44.23802161952859
52.13149164993274,52.51563558499423,51.27922241115131,52.41646985613059,57.845670178979674,55.56013577354897,58.940941743796294,59.00788354479374,58.54085105920398
52.13149164993274,53.80760871851587,51.35592746521389,53.598666624095685,55.784176777664065,54.895023800515936,53.65822397119601,52.310648239423465,58.77139776025493
52.13149164993274,53.566972349646086,56.674832640120975,55.51602560683497,57.282369508113334,55.082102225268606,53.2568603572235,60.16992783604538,62.4677508530802
52.13149164993274,55.15012715173492,55.910917321494566,58.46319457609968,61.21752155864232,62.12292965261311,60.4016965848494,60.59419535589623,61.13539800792028
52.13149164993274,52.89707489492805,53.04787265329843,51.0362864459023,47.77665104982397,50.74301710148693,49.92467760244394,48.270127090922024,45.8975293508839
52.13149164993274,55.689685013128944,56.99688175616306,56.20748540329723,56.740691812814276,59.25267312938352,59.415897810753904,59.470563353424495,63.05645113191225
52.13149164993274,52.91687786883668,58.53233041788029,57.02256418919395,55.19886473902118,57.655867609068416,60.21498844664391,58.638455565912174,60.890957982767475
52.13149164993274,53.73009885907507,56.06076968426188,55.65389138390424,53.48525143138619,53.2065119233849,54.21421271038665,58.48882675297005,54.48294935494913
52.13149164993274,49.421973318060154,49.36173822843825,47.942322466199705,47.503992301187075,51.44641597542554,48.20397458333027,50.71359529344832,50.564609100148516
52.13149164993274,53.875794394900865,55.16693658048558,56.32201368070148,57.39846724402463,57.63861918783737,57.31493714538045,52.72041922171222,53.199854204672675
52.13149164993274,53.938094568254726,54.458408273512255,57.26620138936581,60.08537037526967,61.85178136111459,64.5419750857153,65.91698632773503,64.57751708430688
52.13149164993274,50.76455673563604,48.6118633836827,49.87499926559736,51.740805114796885,50.47214721935767,49.08393828147929,48.87364579516696,48.20417521619207
52.13149164993274,52.04741767606514,49.20957213691867,49.2201807583913,52.47484748905446,54.302404148104316,56.45363559861501,59.1762525606127,63.37115444955728
52.13149164993274,52.290735680604755,54.32745525205004,54.22686528907976,55.919220705860674,53.76729697053332,53.33556224982184,47.83171013855659,51.166295145201325
52.13149164993274,52.917456561407185,49.884267127782266,53.32491331455097,54.62103338625339,58.50400834419223,56.771350503772034,57.72621955635831,58.92069945423134
52.13149164993274,54.19764614615275,59.346881894951665,58.85842857639626,59.772602187640665,60.30970031957159,61.76009728801698,56.02455989088624,56.59330724912873
52.13149164993274,51.567036545019825,50.51214002348376,47.00557949577429,42.82383045376077,41.2429013725463,42.2619490303323,43.898178195427086,41.33918667724956
52.13149164993274,53.53281779820697,56.34566978613758,54.75341207709969,55.486875135916044,56.21751524911921,56.254130951196196,50.15687572342024,49.06930168809997
52.13149164993274,55.99943074291272,58.30308775065629,55.27685101692997,54.73773994428038,53.32865125660158,52.82678629209375,48.9141741212244,51.39541544667683
52.13149164993274,49.19526416786148,48.93891984224723,54.79996095364531,51.04396947258886,53.64878612261999,49.41051773678557,45.50901469247303,44.08036334358997
52.13149164993274,53.71644501252061,53.22611975067621,52.52054795876832,50.77596914429855,51.513142738726934,50.085740794101525,49.1854044811283,46.06810645974149
52.13149164993274,48.86896996479433,47.71644935505001,43.64988158180615,43.183598414431636,43.02616190867136,42.45966960460127,41.652308002683604,40.04542658823916
52.13149164993274,53.19950147326342,50.88389530095303,49.826201170738614,47.01507180699482,48.91970709448698,46.90567538554931,47.2894895239936,44.72085580155889
52.13149164993274,52.65482481839699,48.25091925035761,52.27305455209624,50.417178340225036,49.998988498093006,50.82110649089584,51.076061124692075,53.11771659997833
52.13149164993274,56.75667970932686,60.79855224652981,60.73930182787673,57.72931729434533,63.303880943185604,62.68464775877418,68.24725203058215,66.31031987106518
52.13149164993274,49.58111320499798,50.19165493156074,50.09828767675227,51.352538030531825,56.785481281954056,56.91862828196598,52.98152982465762,51.60897610176689
52.13149164993274,54.57709431966511,57.2905371759078,51.99570155837859,51.72694602702565,57.3245197398698,56.27928840661167,59.96622929600763,60.35117121563904
52.13149164993274,54.03575310846173,58.15028900997604,54.503311565879315,49.5928218999094,50.959619065785276,52.07441203807359,55.16972924594744,56.50280631031846
52.13149164993274,54.62657712499026,55.673985222223116,54.73460626079308,53.48743478823034,50.836189409554756,53.499086919677474,52.91477194072687,50.31012926373957
52.13149164993274,49.733940414704904,54.06351845973635,52.31322296697226,57.82905648842721,55.02083090349934,53.82213093689114,56.302335438521105,57.321742556100496
52.13149164993274,47.29762295737377,50.20350164200349,52.817509607678794,56.9433849469949,53.98194588594908,53.73400141573889,57.24036192286444,54.277890517582435
52.13149164993274,53.77537189740323,53.475563955268306,52.52511913492301,52.97637180245915,51.673579545718205,59.22656204058599,61.47799365844988,64.73059472670259
52.13149164993274,50.67638560527687,51.6507409597535,48.9592905914218,53.29800646730289,51.938322209325186,52.27301951987756,51.76424835402241,50.12862323837637
